"uuid","nickname","country","points","overall","CRYSTAL_tier","CRYSTAL_peak","CRYSTAL_worst","CRYSTAL_value","CRYSTAL_retired","CRYSTAL_restricted","SWORD_tier","SWORD_peak","SWORD_worst","SWORD_value","SWORD_retired","SWORD_restricted","SMP_tier","SMP_peak","SMP_worst","SMP_value","SMP_retired","SMP_restricted","MACE_tier","MACE_peak","MACE_worst","MACE_value","MACE_retired","MACE_restricted","NETHERITE_POT_tier","NETHERITE_POT_peak","NETHERITE_POT_worst","NETHERITE_POT_value","NETHERITE_POT_retired","NETHERITE_POT_restricted","AXE_tier","AXE_peak","AXE_worst","AXE_value","AXE_retired","AXE_restricted"
"a792c93c-f53b-4c5b-8a1b-0a7151de663e","situacaodificil","BR","0","2481","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"617fd34f-b040-4b30-8472-b870e492b13e","DadiYankii","CL","0","2482","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5f24f40c-a426-43cc-a5ec-2cbaf03f7c0d","Vqzxc","BR","0","2483","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"656bcfcc-4207-4b1d-a55f-92cdff19a49d","Kaizotto","BR","0","2484","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"cdc4c411-f5f6-4778-811a-24b2010287e0","575x","BR","0","2485","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"037729cd-e8f5-436d-96b7-9f6ba6e1a06a","yLeoft","BR","0","2486","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e7ef1e98-63fc-4b3a-9342-22fff4c52e1a","SatanicClubstep","BR","0","2487","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"621f8f5f-5cee-414f-89ae-6e1a7675acd7","Manerin_","BR","0","2488","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1a3ed147-443f-46d5-8310-fe62418ae417","therealjonahhhhh","BR","0","2489","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"66310734-4619-4e76-a336-dad60e8abd2f","heepphoff","BR","0","2490","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6cd80784-2786-4dce-b095-1280f7a2ee03","SantoDaEspada","BR","0","2491","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"71bc0e52-f5da-4b8d-afd7-76978e3ca91a","six_lord","BR","0","2492","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"27493d52-c761-4e65-9f8b-e1a4bc6b415d","Saltitao","BR","0","2493","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bb1198b1-fa48-4bcf-afdd-0ae715d9e9ce","DREXX0A1","BR","0","2494","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3581ee93-fb36-4ec3-b66c-279e0ebefcd8","LucasPA147","BR","0","2495","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"83544784-2948-4666-bf58-634f49f1bee2","Kaudotdev","BR","0","2496","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3fe91457-2998-4a00-b8ad-ecee7237fed6","Duds_33","BR","0","2497","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f0f383c5-74bf-4e04-b2b6-cf88e0e18012","NagiiGG","BR","0","2498","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c63dc61c-714b-4e91-9675-f789905695e8","chef_penguim","BR","0","2499","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f33240c4-92e9-4bd9-bef9-ef27045b6f69","migels_","BR","0","2500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"61712c5e-eaa4-477a-a13c-26939baf1824","leozintrevas","BR","0","2501","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b737caff-13e0-4a3c-a914-6010b72d9667","CleanCombed","BR","0","2502","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a28c4437-28ef-4d2d-8c9b-2ba07e7fe123","miguelschramm","BR","0","2503","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"40b3ce07-85f8-4f36-9b14-84af372f7bad","Jaca_","BR","0","2504","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9652da49-4eb8-4777-8782-53074a38a68f","REI_DELAS_LINDO","BR","0","2505","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bd7751e7-de6d-4a99-8550-90ad8b1125cb","Ignos02","BR","0","2506","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6ac7725f-e805-4c5b-a31a-e6211ca304d5","kuuhaku41","BR","0","2507","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3d2883d1-b731-42b9-8921-da694bc5dcd0","Tsuki_Fodasa","BR","0","2508","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"916fb16c-b4b2-4144-9ccd-c99fd448de1c","pedemeia_","BR","0","2509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"12afef5b-d6c7-4f33-8612-c706c7fdc7c9","Davi6372","BR","0","2510","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"73fd8d07-c027-4195-ae4f-df82e79ae164","NotOnlyFabs","BO","0","2511","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e7a0794e-7c64-424d-b0ae-a6826731c004","Tupirani","BR","0","2512","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"408348ba-9ed7-4fb0-9ffa-ea3bc4dc2b11","TENHO_AURA","BR","0","2513","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b61a8f07-7e14-40e8-b342-ca96768f3dfd","YourL0ve1sToxiC","BR","0","2514","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"89a2621c-1557-4f12-90ab-de80cf18efd4","LinhCbqoQ0221","BR","0","2515","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a214134a-c2bf-4cf3-af8c-6a386a3ea6f4","rip_chooper","UY","0","2516","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bf68ebec-94d7-4961-a67c-8133cedb1383","ExcamDtaps","BR","0","2517","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3e9fa544-0b1a-48b5-95ea-e1a6170b7149","MigszxPNG","BR","0","2518","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d7fb0dd7-91af-4542-9e85-c81e942b5d37","17kzn","BR","0","2519","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"389173ec-f29a-4716-b0fc-6106aab2dcf8","lord40L","BR","0","2520","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2c7cac24-d147-44e6-9b24-bd03d366556e","Hs_legends","BR","0","2521","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bfd3658a-4094-4387-b7c6-4b5cc8ad9cac","JreqMaster","BR","0","2522","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fcdaa957-594e-4f71-9439-08100b403c36","Maarco_","BR","0","2523","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5a60c5ea-3a6a-4644-b0df-08016fe06f17","jaozinGG","BR","0","2524","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bfb99ebd-75cf-4a90-9b87-700db984afd3","rafahulk_","BR","0","2525","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bd341472-04d2-4dea-a838-a6b30b69d48b","arthuff","BR","0","2526","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"652d8ca0-c101-4eaa-9b1f-b7a27ded8a5b","Linuxz_","BR","0","2527","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"82d84931-1c63-4d4c-bbb6-a8fb1ef23eb9","yDawkzz","BR","0","2528","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"082caff8-fa8b-466e-9aa5-7a1dd56d0003","Braianzs","BR","0","2529","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"36538d0c-50ce-4810-b0d4-f692d7fece42","gordomariguana","AR","0","2530","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4b945592-dc56-4758-81c7-e44d631c2039","_Spectrum7","BR","0","2531","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bbd20420-f9de-4b1c-af9c-84ad992f2228","Kauazinzx7","BR","0","2532","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bb2a2427-8c80-48bd-84a0-4553550aafc8","brianoobr","BR","0","2533","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5522dcfe-f529-440c-b592-50b149585b10","scoby900","BR","0","2534","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"82f9d863-2712-42aa-8f49-e1ccf2c269df","Bag_inteR","BR","0","2535","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2c2f6aec-a20e-4f14-ad95-0c7cc2e6ce7c","Vantaskull","BR","0","2536","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a3af0d6c-a3a4-44fd-a00c-88c90c9cfb3d","imthebest888","BR","0","2537","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"499cb4b3-e689-4e24-8413-5ab87d0f8cd6","4xaim","BR","0","2538","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3b75ea46-9ee2-413d-a6a7-704617eadf43","LIGHTPLAS","BR","0","2539","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b6d254dd-baf3-45d1-9dea-3e7e8515c118","carlinhadograu","BR","0","2540","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"486dfba0-703c-4488-b210-c7c0009b34a1","LynLynus","BR","0","2541","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"92edba45-bdba-4851-b2ae-35a69cf99bfe","wagnerizxs","BR","0","2542","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"36a76355-6da6-4b71-bfce-16de0b5af9ad","Cleitenn3X","BR","0","2543","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8e470b1e-3307-4039-8407-64507bfe2958","lulukrl3","BR","0","2544","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"829875b7-a4ac-4653-a72d-07000ee94703","Xrkq7","BR","0","2545","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bd71fefa-6ab6-40d1-9402-20422c41447a","Eluard","BR","0","2546","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a1005405-373d-4dd4-a3c3-850379831804","NotMasonnn","BR","0","2547","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"76df4240-2e05-4d50-868a-6a34136356c8","snakyzin_rs","BR","0","2548","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b65c9be0-d139-404b-9505-3914f7f507d6","PorialZzZ","BR","0","2549","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a77dc2a4-bcca-4f7c-97ad-ec685d9237f0","ElMalditoH","AR","0","2550","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"909ef898-522d-4949-8b55-a6bd052aedb9","Askeeland","BO","0","2551","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9b6d53ad-6d2a-4c0e-9e04-846f1fe43869","johnnwy","BR","0","2552","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"96f586f1-9d5c-4ed9-9597-7230e806c01e","ignRaid","BR","0","2553","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ad750514-edef-4552-bc53-7dd13e35aafe","haiseXIT","BR","0","2554","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e2c696d7-2e22-4407-be03-269dd0bdc414","Rain16","BR","0","2555","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3c7f8129-8457-4748-a3b1-b9eb73e6353f","arcanix_vlg","BR","0","2556","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"67d661e7-dd2c-486b-96c3-b410b963c9bb","qwloy","BR","0","2557","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0f399a85-6c85-495d-b488-af0bda60c81c","TheGameFalcon","BR","0","2558","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a8bae728-11f4-4f71-bd54-74ea587398b2","Hutts_","BR","0","2559","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ec24d5a8-9fe6-4c20-85f9-8a02e7f03350","Tr1kst3rz","BR","0","2560","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7d5eb023-7c88-4239-b853-cd366b864d89","velaspretas","BR","0","2561","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c26aecd5-2355-47bb-a163-9a6db48e30f0","Toss762","BR","0","2562","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"34008485-5f9b-408a-af08-509b5f1cd19e","hykx_","BR","0","2563","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fb630935-6f86-43f4-9cbb-30933ccc326b","Juliaexplays","BR","0","2564","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4298eee9-285b-43fc-917c-ef12b0e08774","caduri","BR","0","2565","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4f87f040-a613-4958-afd1-192c2c5429ef","paprxit_","BR","0","2566","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"656000f9-8770-4c39-9232-3b3e4447bac5","DesceTiraRoupa","BR","0","2567","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9a7e7889-8e91-4053-a1d6-5e84bb68ff2b","BarkieSchade","BR","0","2568","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0773d1b7-e0ee-41fa-99e4-d7211d00f701","gosto2020","BR","0","2569","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2c05778d-677c-4a7e-b24d-888ab77cb96e","sunivy","BR","0","2570","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"22fe37b7-5e8e-4937-8bc3-72781d01de9c","SnowPNG","BR","0","2571","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"350dbcad-10f5-44d2-a3a9-1c3024d54d20","SkyCoffeeh","BR","0","2572","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ababb3b8-5b20-4730-8f13-7ad061d42d55","Lightz_Dog","BR","0","2573","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9a9c1c3d-c502-4279-8d97-37d33c8c62ab","UserTheKiller","BR","0","2574","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"65931f96-9917-40c0-b28b-0cc5be52b9c9","miguxin","BR","0","2575","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1d25ac92-df28-40bd-a20e-ed8b4e4bda70","pensaativo","BR","0","2576","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"b968ed62-f863-445d-bc02-2701f8f6773d","murhl_","BR","0","2577","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3eba1b50-a4b5-49e4-b242-a75b53de4d34","lhutii","BR","0","2578","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4dc24047-0a35-4eaa-b8c2-2eb6a0e072b5","Asther1x","BR","0","2579","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"832c5f8b-8e87-4b67-9e76-0c7356ff16e8","TaiZen4","BR","0","2580","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0d9fd11c-4e10-45a7-9b7e-8fdc1da5de74","SrMyojo","BR","0","2581","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d0d7f078-96de-4f64-829d-fa2a5cadc263","CabelinXpz71","BR","0","2582","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"080bc488-c96e-4396-8cee-d8327f9a93fe","Valve_w","BR","0","2583","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"520981d1-a6f9-4cf1-95db-fca103e11a38","SrJoao_","BR","0","2584","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"72a65326-fdd3-4c6f-9c9a-5c681f8579e5","CruizCredo","BR","0","2585","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9da396d4-2386-4b21-aeda-ab2f00ed84eb","XENO1V1","BR","0","2586","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"234549ab-eaa4-4cd2-a3ec-8088cca82940","PEPEXIN_CPVP","BR","0","2587","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"310f2813-1016-4aa1-9c79-10bd85da23c0","CosmicHXH","BR","0","2588","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"63dbe43a-b3bd-4116-b903-b2dce0207488","Same_lonny","BR","0","2589","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"00af557c-3c16-42b4-88a5-66d8b9d712ca","ralopy","BR","0","2590","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"189b8f4c-66dc-4280-b3c7-8888f16c830f","NetRuim","BR","0","2591","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9dbb523c-9b53-4d8c-83d5-b5cf6dd930be","cremild0","BR","0","2592","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"110661d8-57f8-4495-ae78-33e2dd8c6505","ZeyMorgan","CL","0","2593","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"70b1d3a8-0e71-40c5-bbc8-d35310b1bcc0","leozinho1","BR","0","2594","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e37f3df1-54e1-4498-b581-12671b02a611","PaHe_","BR","0","2595","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7f089098-ae54-4c8e-8598-052067e71749","M1R7","BR","0","2596","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"71a790aa-22c2-4fba-a76b-50491d187ba8","Z4Tempest7_","BR","0","2597","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"541b086f-9fe5-46de-8976-7e3f4147bc26","belfortzs","BR","0","2598","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"e4928a93-a4df-40c2-ad30-990ba32edf0f","ItsKall_","BR","0","2599","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5b0ff4db-1f09-4bab-8b9e-460bd526d1da","Pedrin2120","BR","0","2600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"c2954692-fcb1-4f9f-9a6d-b6e69657539f","juganiBR","BR","0","2601","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"0e0e3f3e-1a55-4e45-b6db-57729c23bdac","aura_solalalule","BR","0","2602","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"51ea4c1c-db28-4bb4-bfc3-462b3bf9034b","Lwz1n","BR","0","2603","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ef6d7769-ac9f-4275-917f-be0ff17eee04","Nwoxyz","BR","0","2604","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"62201ecb-b7e8-4209-b3cd-26c5e9e6da81","PrinceOfTheHell","BR","0","2605","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2ab1fdf1-0981-4a75-9783-bb14fb666377","Hollowdt","PE","0","2606","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69b3d583-d9cb-4462-bffb-531d111d751a","butijao29","BR","0","2607","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"a114c54c-71a6-4550-8c09-5a297572c2a0","LochyXx","BR","0","2608","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8d0f0836-6be2-4d1d-a2af-4355a3e258c2","Gabriel_100712","BR","0","2609","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"52289772-67dd-4f2f-b55e-62af39abf0f8","juninww7","BR","0","2610","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8757bb2d-bcdf-4a3b-9b0e-f63833f8da7f","blazer3x7","BR","0","2611","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2622d9d2-4cba-4cc1-bd52-d2feee332dac","canponchiro","BR","0","2612","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"89be1d6f-982f-4e74-a791-fc9379db33e8","Mikey_G2J","BR","0","2613","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"20db92af-c777-4778-bba8-498a904de0b2","ItsMarshyy","BR","0","2614","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"f218a034-0697-43dd-bcab-33c128a71aa5","skcaiu","BR","0","2615","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"d2869fc0-e11a-42d5-ad7d-8220553f1434","PerkeoMaster2000","PY","0","2616","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5c7907d3-f5a8-49ea-b25e-e43ffab21614","MrPedrozx","BR","0","2617","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
